"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"2024-07-01","2024-07-31","nsw","outer regional australia","65 and over","non_wearing_seatbelts","police issued",4,0,0
2024,"2024-07-01","2024-07-31","nsw","outer regional australia","65 and over","speed_fines","police issued",184,0,0
2024,"2024-07-01","2024-07-31","nsw","outer regional australia","65 and over","unlicensed_driving","not applicable",3,0,4
2024,"2024-07-01","2024-07-31","nsw","remote australia","0-16","unlicensed_driving","not applicable",0,0,2
2024,"2024-07-01","2024-07-31","nsw","remote australia","17-25","non_wearing_seatbelts","police issued",5,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","17-25","speed_fines","police issued",34,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","17-25","unlicensed_driving","not applicable",2,0,4
2024,"2024-07-01","2024-07-31","nsw","remote australia","26-39","non_wearing_seatbelts","police issued",5,0,1
2024,"2024-07-01","2024-07-31","nsw","remote australia","26-39","speed_fines","police issued",34,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","26-39","unlicensed_driving","not applicable",2,0,10
2024,"2024-07-01","2024-07-31","nsw","remote australia","40-64","mobile_phone_use","police issued",1,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","40-64","non_wearing_seatbelts","police issued",5,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","40-64","speed_fines","police issued",52,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","40-64","unlicensed_driving","not applicable",2,0,5
2024,"2024-07-01","2024-07-31","nsw","remote australia","65 and over","non_wearing_seatbelts","police issued",1,0,0
2024,"2024-07-01","2024-07-31","nsw","remote australia","65 and over","speed_fines","police issued",18,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","0-16","unlicensed_driving","not applicable",1,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","17-25","mobile_phone_use","police issued",5,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","17-25","non_wearing_seatbelts","police issued",7,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","17-25","speed_fines","police issued",70,0,1
2024,"2024-07-01","2024-07-31","nsw","unknown","17-25","unlicensed_driving","not applicable",5,0,21
2024,"2024-07-01","2024-07-31","nsw","unknown","26-39","mobile_phone_use","police issued",13,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","26-39","non_wearing_seatbelts","police issued",3,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","26-39","speed_fines","police issued",105,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","26-39","unlicensed_driving","not applicable",12,0,24
2024,"2024-07-01","2024-07-31","nsw","unknown","40-64","mobile_phone_use","police issued",4,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","40-64","non_wearing_seatbelts","police issued",3,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","40-64","speed_fines","police issued",79,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","40-64","unlicensed_driving","not applicable",3,0,20
2024,"2024-07-01","2024-07-31","nsw","unknown","65 and over","non_wearing_seatbelts","police issued",1,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","65 and over","speed_fines","police issued",18,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","65 and over","unlicensed_driving","not applicable",0,0,1
2024,"2024-07-01","2024-07-31","nsw","unknown","unknown","mobile_phone_use","fixed or mobile camera",11325,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","unknown","non_wearing_seatbelts","fixed or mobile camera",16566,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","unknown","speed_fines","fixed camera",40419,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","unknown","speed_fines","mobile camera",4055,0,0
2024,"2024-07-01","2024-07-31","nsw","unknown","unknown","speed_fines","red light camera",18934,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","17-25","speed_fines","police issued",1,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","17-25","unlicensed_driving","not applicable",1,0,4
2024,"2024-07-01","2024-07-31","nsw","very remote australia","26-39","non_wearing_seatbelts","police issued",2,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","26-39","speed_fines","police issued",2,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","26-39","unlicensed_driving","not applicable",2,0,3
2024,"2024-07-01","2024-07-31","nsw","very remote australia","40-64","mobile_phone_use","police issued",1,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","40-64","non_wearing_seatbelts","police issued",3,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","40-64","speed_fines","police issued",3,0,0
2024,"2024-07-01","2024-07-31","nsw","very remote australia","40-64","unlicensed_driving","not applicable",0,0,2
2024,"2024-07-01","2024-07-31","nt","unknown","0-16","speed_fines","police issued",3,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","0-16","unlicensed_driving","not applicable",1,8,12
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","mobile_phone_use","police issued",3,0,1
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","non_wearing_seatbelts","police issued",19,1,21
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","speed_fines","fixed camera",137,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","speed_fines","mobile camera",280,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","speed_fines","other",0,1,9
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","speed_fines","police issued",73,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","17-25","unlicensed_driving","not applicable",9,13,54
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","mobile_phone_use","police issued",8,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","non_wearing_seatbelts","police issued",36,3,43
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","speed_fines","fixed camera",395,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","speed_fines","mobile camera",579,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","speed_fines","other",0,1,10
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","speed_fines","police issued",134,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","26-39","unlicensed_driving","not applicable",13,27,109
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","mobile_phone_use","police issued",8,0,1
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","non_wearing_seatbelts","police issued",32,1,9
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","speed_fines","fixed camera",635,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","speed_fines","mobile camera",795,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","speed_fines","other",0,0,7
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","speed_fines","police issued",135,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","40-64","unlicensed_driving","not applicable",7,10,52
2024,"2024-07-01","2024-07-31","nt","unknown","65 and over","non_wearing_seatbelts","police issued",4,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","65 and over","speed_fines","fixed camera",131,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","65 and over","speed_fines","mobile camera",191,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","65 and over","speed_fines","police issued",29,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","65 and over","unlicensed_driving","not applicable",0,0,2
2024,"2024-07-01","2024-07-31","nt","unknown","unknown","speed_fines","fixed camera",60,0,0
2024,"2024-07-01","2024-07-31","nt","unknown","unknown","speed_fines","mobile camera",74,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","mobile_phone_use","fixed camera",170,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","non_wearing_seatbelts","fixed camera",71,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","non_wearing_seatbelts","police issued",1,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","speed_fines","fixed camera",552,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","speed_fines","mobile camera",883,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","speed_fines","police issued",2,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","0-16","unlicensed_driving","not applicable",39,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","mobile_phone_use","fixed camera",802,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","mobile_phone_use","police issued",48,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","non_wearing_seatbelts","fixed camera",431,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","non_wearing_seatbelts","police issued",57,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","speed_fines","fixed camera",2476,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","speed_fines","mobile camera",5324,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","speed_fines","police issued",1951,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","17-25","unlicensed_driving","not applicable",596,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","mobile_phone_use","fixed camera",2410,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","mobile_phone_use","police issued",113,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","non_wearing_seatbelts","fixed camera",1150,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","non_wearing_seatbelts","police issued",119,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","speed_fines","fixed camera",5691,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","speed_fines","mobile camera",10984,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","speed_fines","police issued",2825,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","26-39","unlicensed_driving","not applicable",939,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","mobile_phone_use","fixed camera",2599,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","mobile_phone_use","police issued",68,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","non_wearing_seatbelts","fixed camera",1253,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","non_wearing_seatbelts","police issued",82,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","speed_fines","fixed camera",8580,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","speed_fines","mobile camera",16277,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","speed_fines","police issued",3145,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","40-64","unlicensed_driving","not applicable",609,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","mobile_phone_use","fixed camera",321,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","mobile_phone_use","police issued",8,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","non_wearing_seatbelts","fixed camera",281,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","non_wearing_seatbelts","police issued",10,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","speed_fines","fixed camera",2471,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","speed_fines","mobile camera",4468,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","speed_fines","police issued",637,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","65 and over","unlicensed_driving","not applicable",40,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","unknown","mobile_phone_use","fixed camera",21,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","unknown","non_wearing_seatbelts","fixed camera",10,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","unknown","speed_fines","fixed camera",80,0,0
2024,"2024-07-01","2024-07-31","qld","unknown","unknown","speed_fines","mobile camera",115,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","0-16","speed_fines","police issued",1,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","17-25","non_wearing_seatbelts","police issued",2,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","17-25","speed_fines","fixed camera",47,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","17-25","speed_fines","mobile camera",91,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","17-25","speed_fines","police issued",160,0,1
2024,"2024-07-01","2024-07-31","sa","inner regional australia","26-39","mobile_phone_use","police issued",3,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","26-39","non_wearing_seatbelts","police issued",6,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","26-39","speed_fines","fixed camera",86,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","26-39","speed_fines","mobile camera",278,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","26-39","speed_fines","police issued",306,0,4
2024,"2024-07-01","2024-07-31","sa","inner regional australia","40-64","mobile_phone_use","police issued",3,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","40-64","non_wearing_seatbelts","police issued",11,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","40-64","speed_fines","fixed camera",106,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","40-64","speed_fines","mobile camera",486,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","40-64","speed_fines","police issued",405,0,1
2024,"2024-07-01","2024-07-31","sa","inner regional australia","65 and over","mobile_phone_use","police issued",1,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","65 and over","non_wearing_seatbelts","police issued",5,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","65 and over","speed_fines","fixed camera",28,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","65 and over","speed_fines","mobile camera",275,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","65 and over","speed_fines","police issued",121,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","65 and over","unlicensed_driving","not applicable",1,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","unknown","speed_fines","fixed camera",7,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","unknown","speed_fines","mobile camera",30,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","unknown","speed_fines","police issued",2,0,0
2024,"2024-07-01","2024-07-31","sa","inner regional australia","unknown","unlicensed_driving","not applicable",40,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","0-16","speed_fines","fixed camera",1,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","17-25","mobile_phone_use","police issued",68,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","17-25","non_wearing_seatbelts","police issued",30,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","17-25","speed_fines","fixed camera",406,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","17-25","speed_fines","mobile camera",469,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","17-25","speed_fines","police issued",418,1,6
2024,"2024-07-01","2024-07-31","sa","major cities of australia","26-39","mobile_phone_use","police issued",120,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","26-39","non_wearing_seatbelts","police issued",47,0,0
2024,"2024-07-01","2024-07-31","sa","major cities of australia","26-39","speed_fines","fixed camera",897,0,0
